Screen position for video for 15 participants
P1V1 - X, P1V1 - Y,P1V2 - X, P1V2 - Y,P2V1 - X, P2V1 - Y,P2V2 - X, P2V2 - Y,P3V1 - X, P3V1 - Y,P3V2 - X, P3V2 - Y,P4V1 - X, P4V1 - Y,P4V2 - X, P4V2 - Y,P5V1 - X, P5V1 - Y,P5V2 - X, P5V2 - Y,P6V1 - X, P6V1 - Y,P6V2 - X, P6V2 - Y,P7V1 - X, P7V1 - Y,P7V2 - X, P7V2 - Y,P8V1 - X, P8V1 - Y,P8V2 - X, P8V2 - Y,P9V1 - X, P9V1 - Y,P9V2 - X, P9V2 - Y,P10V1 - X, P10V1 - Y,P10V2 - X, P10V2 - Y,P11V1 - X, P11V1 - Y,P11V2 - X, P11V2 - Y,P12V1 - X, P12V1 - Y,P12V2 - X, P12V2 - Y,P13V1 - X, P13V1 - Y,P13V2 - X, P13V2 - Y,P14V1 - X, P14V1 - Y,P14V2 - X, P14V2 - Y,P15V1 - X, P15V1 - Y,P15V2 - X, P15V2 - Y
 120.422, 218.87, 150.4207, 123.651, 227.3443, 168.1198, 132.4831, 218.3103, 99.92392, 236.5315, 238.138, 176.7753, 251.0872, 136.4705, 222.8923, 160.7879, 150.4403, 243.1828, 267.7388, 159.9498, 226.0742, 149.3217, 237.5128, 155.1314, 194.9415, 187.6462, 133.6779, 198.1054, 130.5091, 194.2039, 151.8619, 195.7336, 127.369, 199.6458, 131.2167, 198.646, 133.1926, 215.0723, 229.3759, 147.7401, 122.1851, 211.5027, 129.0327, 214.0138, 131.8055, 195.6492, 120.0418, 214.1608, 118.5793, 197.1346, 228.5178, 181.0694, 138.5436, 169.9001, 133.1284, 204.5103, 123.1524, 145.4062, 112.8329, 177.9637,
 121.9597, 215.2135, 146.7545, 123.9198, 225.689, 169.343, 129.7794, 218.4142, 101.5726, 240.6011, 241.3251, 176.5726, 255.256, 143.1344, 226.372, 164.7221, 150.4403, 243.1828, 267.7388, 159.9498, 227.3776, 146.7618, 241.5484, 148.6629, 142.782, 203.0195, 131.8195, 207.6451, 132.1837, 198.5023, 140.2915, 203.8138, 133.0283, 190.9011, 131.2167, 198.646, 133.109, 213.3593, 229.3759, 147.7401, 122.1851, 211.5027, 125.6956, 218.1725, 135.9633, 194.8502, 119.2845, 211.3097, 113.3959, 199.9856, 184.7125, 196.3911, 135.0839, 180.8402, 137.9352, 208.7172, 117.9806, 144.2725, 113.7261, 175.8324,
 121.7273, 211.6732, 145.7861, 125.0769, 225.5989, 162.4174, 127.2317, 222.5738, 104.3441, 240.4259, 241.3251, 176.5726, 259.4947, 150.2807, 223.2309, 164.9761, 150.7857, 242.1106, 272.8439, 181.1362, 229.9281, 149.3499, 238.9667, 155.1615, 134.0583, 204.8496, 131.8195, 207.6451, 131.9402, 203.8144, 128.3583, 215.3801, 158.2476, 159.4107, 131.2167, 198.646, 134.822, 213.2758, 229.8737, 152.8428, 122.1851, 211.5027, 123.9994, 215.494, 350, .5, 119.0314, 213.7848, 114.9879, 201.3308, 137.4252, 215.7682, 135.0839, 180.8402, 117.3297, 201.6278, 118.8546, 144.9087, 113.7261, 175.8324,
 121.9597, 215.2135, 149.4495, 124.7893, 225.4115, 171.0386, 127.2317, 222.5738, 104.5534, 237.2784, 239.7316, 176.6739, 256.3853, 149.0987, 222.9769, 161.8349, 149.8458, 235.974, 273.4194, 208.6339, 207.9586, 167.1749, 238.8465, 160.9771, 136.9256, 203.2635, 135.0368, 202.4989, 132.2563, 199.9592, 135.7967, 215.0019, 181.525, 135.651, 131.2167, 198.646, 137.5914, 221.2137, 238.2122, 150.3122, 124.6762, 211.2625, 123.7138, 212.6727, 350, 85.40497, 116.8663, 211.5185, 118.9464, 201.5223, 131.4642, 222.2042, 135.0278, 177.2122, 116.6778, 201.0331, 118.3756, 150.4687, 113.7569, 178.519,
 120.422, 218.87, 147.3325, 124.9799, 229.5679, 173.8194, 127.2317, 222.5738, 107.5125, 239.8841, 183.1752, 193.073, 254.844, 151.0778, 225.5255, 154.2517, 149.8458, 235.974, 274.7584, 207.9382, 156.3588, 196.3457, 237.5128, 155.1314, 139.8538, 203.1415, 133.2515, 200.1411, 130.5817, 195.6609, 138.6964, 213.3629, 185.7108, 135.806, 131.2167, 198.646, 136.9492, 218.8544, 244.5179, 144.5458, 124.6762, 211.2625, 123.2855, 208.4407, .5, 199.7043, 116.0683, 208.1799, 121.8715, 201.2775, 130.509, 216.8992, 135.0278, 177.2122, 84.99384, 199.1037, 111.6751, 148.3106, 113.7569, 178.519,
 120.3058, 217.0999, 138.2895, 127.594, 217.7086, 175.4994, 127.0757, 218.5182, 127.3763, 230.6215, 124.2428, 222.4232, 256.9796, 149.8643, 226.0334, 160.534, 149.8458, 235.974, 272.2609, 203.9005, 125.4064, 212.8205, 237.6329, 149.3158, 139.8538, 203.1415, 133.9816, 203.5963, 130.5817, 195.6609, 138.6964, 213.3629, 188.0387, 135.5569, 131.2167, 198.646, 186.1605, 191.225, 245.1256, 145.3689, 122.1851, 211.5027, 129.0709, 209.2803, 115.3358, 192.7242, 117.3823, 206.5873, 118.9464, 201.5223, 130.509, 216.8992, 135.0278, 177.2122, 84.99384, 199.1037, 111.5252, 143.1762, 113.1456, 175.4119,
 121.3545, 215.2995, 133.7163, 126.8237, 164.0587, 195.6392, 127.0757, 218.5182, 174.3005, 202.6104, 117.245, 231.3958, 257.0378, 150.9613, 226.0868, 174.2302, 150.5067, 238.5033, 274.7584, 207.9382, 125.4064, 212.8205, 238.2522, 155.6219, 139.8538, 203.1415, 157.4825, 191.3456, 135.7005, 199.2608, 135.7967, 215.0019, 187.3404, 135.0092, 152.139, 196.3948, 234.6038, 173.9024, 245.1256, 145.3689, 122.1851, 211.5027, 160.0766, 196.9484, 111.8902, 182.2046, 117.7874, 205.5674, 111.5112, 200.6716, 131.8751, 220.0862, 131.3998, 177.2682, 84.99384, 199.1037, 110.0917, 138.0794, 113.7108, 174.489,
 123.1347, 215.191, 138.6035, 127.4841, 125.3809, 215.7954, 127.0757, 218.5182, 199.2886, 189.3587, 118.5568, 226.5182, 259.8187, 151.6215, 226.0868, 174.2302, 150.1431, 239.5784, 276.1313, 210.645, 127.9756, 212.8392, 238.8465, 160.9771, 136.9256, 203.2635, 205.3065, 164.0709, 132.994, 203.7961, 128.3583, 215.3801, 187.3404, 135.0092, 152.139, 196.3948, 234.1073, 160.4541, 246.1118, 155.5256, 122.1851, 211.5027, 204.7464, 180.2545, 109.7072, 180.5855, 120.963, 208.2096, 111.2664, 197.7465, 132.1519, 223.2768, 125.2147, 178.5394, 86.38641, 199.7376, 112.6589, 138.0045, 123.6973, 174.842,
 119.5743, 215.4079, 138.6035, 127.4841, 124.5198, 214.8913, 129.8314, 219.7661, 199.2886, 189.3587, 118.1729, 227.6095, 262.0679, 152.6091, 226.0204, 167.5314, 150.1431, 239.5784, 271.6416, 208.7603, 130.128, 213.6693, 238.2522, 155.6219, 134.0583, 204.8496, 231.4375, 153.4902, 130.068, 203.9424, 136.3437, 214.5005, 187.0838, 132.6831, 148.0898, 200.1723, 232.6689, 148.981, 99.00404, 286, 122.1851, 211.5027, 223.9724, 180.5587, 109.2375, 183.9126, 121.2296, 211.1185, 113.7442, 198.5413, 131.7366, 218.4909, 130.6557, 178.4272, 108.8326, 201.7595, 115.1136, 134.0788, 132.5328, 175.6169,
 150.1759, 200.2803, 186.3315, 101.6205, 124.793, 210.0532, 132.3332, 224.5811, 199.2886, 189.3587, 121.36, 227.4066, 261.2844, 153.1891, 226.265, 170.674, 150.1431, 239.5784, 277.4805, 215.4925, 130.128, 213.6693, 233.0609, 159.4031, 139.8538, 203.1415, 230.6501, 152.576, 130.068, 203.9424, 139.8188, 212.3405, 191.1798, 127.399, 148.0898, 200.1723, 231.7526, 158.7523, 350, 286, 122.6311, 211.8932, 226.805, 180.2708, 107.2207, 183.7049, 120.048, 214.6853, 102.0521, 199.5686, 130.758, 213.1625, 130.6557, 178.4272, 108.8326, 201.7595, 115.1136, 134.0788, 133.0291, 175.0342,
 203.4482, 168.1759, 239.9476, 56.86536, 124.793, 210.0532, 132.3332, 224.5811, 199.9288, 189.8592, 121.0558, 222.626, 262.0679, 152.6091, 225.8328, 171.0891, 157.7976, 244.3904, 283.3152, 219.5416, 131.3986, 217.5279, 179.9386, 196.1237, 144.2773, 201.8429, 234.2909, 151.8315, 125.8984, 208.5509, 136.895, 213.9947, 196.1099, 129.1989, 135.6214, 198.1721, 231.0701, 172.3676, 350, 286, 123.0246, 211.4466, 227.9052, 180.2431, 105.5028, 181.0601, 117.8399, 216.84, 102.7359, 201.406, 131.4859, 221.1326, 120.5229, 185.1666, 131.2497, 202.1985, 115.1136, 134.0788, 132.5021, 172.9303,
 224.4446, 161.4301, 253.797, 38.85312, 127.4372, 209.9737, 129.8834, 221.118, 200.5638, 190.3562, 120.7515, 217.8454, 256.4458, 154.8284, 225.5789, 167.948, 350, 286, 281.1714, 214.296, 130.128, 213.6693, 131.5385, 215.4874, 145.1028, 200.8568, 237.2372, 151.6457, 130.2874, 208.3315, 132.394, 214.2255, 193.5118, 127.1329, 135.6214, 198.1721, 229.9489, 166.1304, 350, 286, 122.6311, 211.8932, 224.5083, 179.9809, 104.1013, 181.2184, 116.8663, 211.5185, 116.2661, 204.6922, 132.0344, 220.6001, 117.7016, 191.3, 131.2497, 202.1985, 112.509, 132.8702, 132.5021, 172.9303,
 223.3766, 162.3326, 257.4008, 44.4371, 127.4372, 209.9737, 127.1277, 219.8701, 201.9811, 191.9142, 125.2279, 212.7605, 251.7281, 154.5434, 226.3465, 171.7216, .5, 270.0853, 280.7834, 211.6842, 130.1421, 209.8153, 131.1379, 212.0333, 147.0525, 199.9082, 241.1242, 189.8546, 133.2134, 208.1852, 131.3337, 215.2288, 190.2977, 124.4601, 128.6938, 199.6281, 237.7374, 151.8683, 250.7956, 115.7699, 125.124, 211.6617, 224.5083, 179.9809, 107.0625, 182.3034, 107.7396, 207.9551, 116.2661, 204.6922, 132.0344, 220.6001, 118.814, 184.7207, 134.8879, 203.9941, 110.0917, 138.0794, 132.5328, 175.6169,
 223.7402, 150.7558, 262.8957, 44.00555, 124.793, 210.0532, 129.6304, 224.6954, 201.4899, 192.5431, 120.7515, 217.8454, 250.5078, 150.5275, 232.6319, 171.2323, 350, 286, 289.1804, 208.7039, 130.128, 213.6693, 131.5986, 212.5795, 150.9572, 200.5884, 219.3578, 253.0889, 130.068, 203.9424, 136.895, 213.9947, 191.7354, 126.6659, 128.6938, 199.6281, 241.1764, 151.666, 250.3025, 110.6915, 125.5262, 211.2135, 227.932, 181.3345, 119.0656, 188.045, 102.1885, 211.3973, 117.6193, 203.5788, 134.0763, 225.2567, 122.3017, 175.5946, 102.2383, 205.9769, 120.5852, 145.4811, 133.091, 173.4268,
 227.1809, 148.7419, 269.1585, 33.8588, 124.793, 210.0532, 132.1617, 220.5268, 207.8929, 183.7904, 120.7515, 217.8454, 255.5302, 142.5946, 235.4483, 166.7974, 312.3387, 226.2014, 294.7961, 211.8947, 130.5355, 214.1426, 131.1379, 212.0333, 154.3731, 199.6032, 185.9199, 272.4963, 125.1437, 203.6724, 132.394, 214.2255, 194.501, 130.031, 130.8946, 199.3843, 237.9099, 139.2144, 250.7956, 115.7699, 122.6311, 211.8932, 228.1902, 177.9655, 128.0838, 187.5383, 103.9007, 208.7347, 117.3346, 206.0741, 126.5763, 226.5197, 118.6737, 175.6506, 96.18901, 207.3331, 128.1368, 140.122, 129.7846, 170.2744,
 227.1809, 148.7419, 269.1585, 33.8588, 124.793, 210.0532, 128.9542, 219.3888, 214.2082, 173.6518, 122.5863, 213.4801, 262.8616, 136.3519, 235.4483, 166.7974, 297.9778, 202.621, 294.7961, 211.8947, 133.0953, 215.446, 129.6837, 212.0092, 156.8116, 200.3201, 209.6757, 223.7712, 126.3202, 206.5645, 133.2693, 212.3004, 193.25, 134.25, 130.8946, 199.3843, 237.1677, 125.4505, 243.7297, 118.8667, 122.6311, 211.8932, 227.0821, 172.904, 126.9865, 190.4964, 107.873, 209.4096, 114.9007, 200.9098, 120.0266, 225.4759, 111.9763, 174.9745, 139.7121, 205.07, 126.7033, 135.0251, 128.9682, 173.7322,
 227.1809, 148.7419, 269.1585, 33.8588, 124.789, 210.9512, 127.2317, 222.5738, 216.2454, 174.3728, 116.0001, 219.1561, 267.2492, 136.1187, 237.0117, 165.9699, 290.4341, 202.606, 294.7961, 211.8947, 132.688, 216.2479, 130.1747, 211.0956, 160.3763, 199.6291, 239.2797, 184.0548, 125.6058, 202.6989, 134.9633, 216.7409, 193.277, 135.4281, 125.7378, 199.5545, 233.0421, 126.8092, 243.7297, 118.8667, 122.6311, 211.8932, 226.0859, 168.1086, 126.5477, 191.4583, 108.6494, 212.7192, 114.5261, 196.0717, 120.0266, 225.4759, 118.814, 184.7207, 108.8513, 203.5737, 129.2704, 134.9501, 131.2049, 176.9757,
 230.7391, 148.507, 268.6056, 32.36069, 124.8235, 212.2687, 127.2317, 222.5738, 215.7692, 176.3357, 115.4122, 219.223, 272.3784, 135.5948, 234.9178, 166.1391, 287.5139, 207.0899, 296.838, 215.3406, 128.4051, 217.5845, 131.7488, 205.3099, 161.8459, 199.5615, 239.2797, 184.0548, 125.6058, 202.6989, 132.2169, 222.8753, 191.978, 134.3951, 125.7378, 199.5545, 228.8436, 131.0758, 243.7297, 118.8667, 123.0246, 211.4466, 225.9413, 171.7733, 128.0755, 187.8892, 105.0552, 211.5215, 112.4111, 200.1312, 120.3059, 228.6809, 118.8701, 188.3486, 105.2602, 207.2396, 128.8255, 135.6588, 130.3167, 173.7167,
 227.6505, 155.858, 268.8227, 27.67542, 124.8235, 212.2687, 129.6304, 224.6954, 215.7692, 176.3357, 116.3028, 215.4514, 274.0395, 130.5056, 234.6637, 162.998, 280.0668, 208.9043, 294.7961, 211.8947, 127.54, 218.7985, 130.8405, 204.7892, 162.666, 200.0518, .5, 286, 124.3622, 207.161, 132.0244, 218.3707, 191.7119, 132.063, 204.5082, 170.0663, 232.9239, 131.809, 244.2274, 123.9693, 123.0894, 211.8555, 225.524, 173.7657, 128.0755, 187.8892, 103.2086, 212.1534, 114.1295, 202.9258, 120.6628, 227.5829, 118.7579, 181.0927, 139.8056, 214.1412, 128.2508, 136.1372, 131.6652, 173.7012,
 226.9169, 162.1001, 274.5665, 28.34549, 124.8235, 212.2687, 130.0394, 225.1735, 214.3835, 176.4234, 119.0566, 216.3532, 270.8561, 128.0042, 236.1654, 155.4993, 276.9026, 209.7657, 294.5408, 208.3211, 127.54, 218.7985, 131.2218, 209.7182, 189.9069, 188.7497, .5, 286, 131.4578, 202.4063, 130.2662, 212.4288, 189.8333, 130.5478, 204.5082, 170.0663, 237.6928, 124.6848, 244.2274, 123.9693, 123.6229, 213.037, 223.5403, 170.059, 127.6327, 188.4971, 102.9547, 214.6842, 116.7957, 199.746, 120.1663, 227.0784, 113.372, 184.8049, 118.5771, 207.7071, 127.5838, 136.9748, 131.6962, 176.3981,
 197.1731, 169.3864, 262.8061, 29.08273, 118.2363, 212.4414, 127.2837, 223.9256, 213.5847, 177.0635, 117.7672, 221.2353, 267.5218, 131.9722, 235.9115, 152.3582, 278.2647, 209.0529, 295.2387, 209.7711, 127.54, 218.7985, 130.8405, 204.7892, 240.4467, 147.3414, 185.1192, 286, 137.794, 193.8412, 132.9836, 218.789, 188.2542, 128.2865, 231.9511, 149.7594, 233.9251, 132.8902, 244.2274, 123.9693, 123.946, 212.1826, 217.7324, 169.1948, 125.714, 187.2357, 103.2086, 212.1534, 112.2827, 198.6697, 120.7645, 226.9336, 115.2421, 188.4048, 105.839, 200.515, 127.5838, 136.9748, 131.6652, 173.7012,
 143.6931, 194.231, 194.8228, 61.88153, 117.8368, 213.3335, 129.8834, 221.118, 217.0674, 174.8624, 114.5801, 221.4381, 266.2225, 132.3792, 237.9209, 151.1418, 283.2254, 203.2005, 295.9222, 211.2292, 128.4715, 218.0118, 136.7711, 200.5305, 269.8559, 119.9914, 261.0867, 165.3198, 133.4231, 194.0588, 132.9836, 218.789, 192.9148, 127.739, 231.9511, 149.7594, 233.0158, 133.5211, 235.84, 137.7267, 127.6167, 211.4302, 214.8977, 169.4713, 125.2783, 187.8437, 104.9698, 209.1292, 112.1543, 197.2082, 119.6655, 226.5788, 118.814, 184.7207, 118.549, 202.2639, 127.5838, 136.9748, 131.1741, 174.2891,
 121.7273, 211.6732, 133.1968, 89.1176, 120.9062, 212.8167, 131.9902, 216.4725, 216.8045, 170.705, 115.8695, 216.556, 270.9558, 132.3647, 243.1561, 150.7187, 290.2171, 196.0373, 295.5931, 210.6596, 128.4715, 218.0118, 143.4403, 202.6424, 269.8559, 119.9914, 259.2485, 131.6931, 133.9449, 193.4819, 132.5011, 218.251, 193.5118, 127.1329, 230.785, 150.8346, 232.7401, 128.3848, 228.1146, 146.5266, 127.1673, 211.0223, 214.621, 166.6366, 118.2264, 189.0057, 108.9041, 215.6302, 112.5692, 196.6294, 120.7645, 226.9336, 118.8701, 188.3486, 117.9038, 201.6659, 129.0116, 142.0533, 131.6962, 176.3981,
 123.7898, 206.8233, 133.1968, 89.1176, 120.9062, 212.8167, 132.5351, 219.6621, 212.6471, 170.968, 119.0566, 216.3532, 273.1503, 132.2549, 242.574, 150.0432, 290.2171, 196.0373, 278.0768, 229.2522, 123.2903, 219.2869, 138.1576, 201.6444, 269.0813, 121.8411, 252.5225, 129.325, 137.794, 193.8412, 131.2784, 221.8041, 201.0401, 130.9988, 230.785, 150.8346, 229.4431, 128.1994, 230.0549, 148.5408, 124.436, 208.7713, 214.621, 166.6366, 115.8908, 193.5458, 115.2749, 221.8496, 114.4363, 200.4269, 121.2616, 227.4362, 118.8701, 188.3486, 127.621, 202.2172, 128.1743, 141.4055, 131.6962, 176.3981,
 123.6824, 205.0521, 138.5606, 86.81325, 120.9062, 212.8167, 129.9874, 223.8216, 217.0674, 174.8624, 123.7497, 215.5147, 276.058, 124.4095, 239.9304, 149.9256, 291.6417, 195.2486, 264.8033, 244.5676, 118.1139, 219.2679, 134.5965, 208.2778, 267.1716, 125.9699, 249.976, 132.0499, 187.2593, 177.5442, 134.4155, 227.1486, 210.2354, 128.7684, 231.2909, 150.3911, 233.8195, 127.3565, 228.1146, 146.5266, 124.436, 208.7713, 217.4559, 166.36, 122.1569, 198.5358, 113.2674, 222.0486, 114.4363, 200.4269, 121.2616, 227.4362, 117.5315, 180.3597, 123.9922, 202.2359, 126.7408, 136.3087, 131.1351, 177.2556,
 123.3812, 209.7868, 139.3352, 96.01129, 120.9062, 212.8167, 130.3512, 222.9503, 194.2105, 187.4383, 121.2756, 219.3889, 275.7167, 125.2969, 239.9304, 149.9256, 291.9389, 198.853, 268.3769, 244.3124, 117.21, 219.6909, 134.998, 211.7479, 264.0604, 121.6996, 251.5514, 131.0894, 233.7423, 155.4703, 133.4625, 226.7699, 212.4149, 127.5328, 231.2909, 150.3911, 235.5399, 127.2638, 228.1146, 146.5266, 124.436, 208.7713, 217.4559, 166.36, 128.0555, 200.3155, 113.0403, 224.5341, 101.9237, 198.1071, 121.2616, 227.4362, 118.7018, 177.4647, 122.801, 201.5995, 126.7783, 137.5922, 131.6962, 176.3981,
 122.1806, 209.2749, 141.8522, 97.27934, 124.8725, 212.6974, 132.6911, 223.7177, 130.9201, 220.6582, 117.0074, 219.136, 266.1068, 130.1922, 237.8363, 150.0948, 291.9389, 198.853, 269.1203, 249.2178, 119.7695, 223.5921, 134.5365, 211.1857, 260.5887, 118.0434, 251.8116, 135.511, 233.5247, 151.0994, 135.4203, 216.6165, 214.6021, 115.277, 231.2909, 150.3911, 232.0989, 127.4493, 228.2272, 145.0279, 124.436, 208.7713, 214.621, 166.6366, 126.697, 200.8714, 113.0682, 225.4178, 105.1035, 200.7733, 121.8533, 227.2861, 117.5315, 180.3597, 127.649, 207.6603, 126.7783, 137.5922, 131.9914, 177.8112,
 122.1806, 209.2749, 141.1733, 88.06624, 122.987, 209.2242, 126.8704, 223.4584, 92.57045, 235.9621, 138.0068, 222.7905, 251.1711, 142.8383, 236.4843, 150.7325, 292.2885, 194.881, 268.6646, 248.8531, 124.5368, 232.2327, 137.4443, 211.2457, 258.6869, 117.2484, 241.6149, 143.2648, 233.7423, 155.4703, 136.7411, 210.994, 215.2762, 108.368, 231.2909, 150.3911, 233.0421, 126.8092, 228.2272, 145.0279, 123.825, 210.9327, 169.9469, 192.118, 129.1139, 201.5048, 109.9362, 222.7436, 114.0011, 201.4643, 122.2096, 226.2035, 108.0141, 190.331, 136.121, 208.7359, 129.3829, 138.8009, 131.9914, 177.8112,
 119.0127, 216.0017, 141.1733, 88.06624, 123.437, 209.6683, 124.1675, 223.5727, 92.57045, 235.9621, 156.0766, 231.4049, 242.7513, 154.8013, 240.1004, 149.722, 292.552, 184.287, 268.3769, 244.3124, 130.826, 286, 134.6266, 206.8239, 259.1184, 118.1049, 177.9865, 161.9862, 234.6732, 154.7122, 134.926, 216.0708, 208.8992, 110.7184, 231.2909, 150.3911, 233.0421, 126.8092, 210.4564, 145.969, 122.9676, 210.6012, 118.5003, 222.1724, 126.0267, 203.7882, 106.9714, 222.1065, 114.3139, 198.9643, 122.7185, 225.7025, 108.5563, 189.6183, 134.8879, 203.9941, 129.3829, 138.8009, 129.264, 175.1658,
 117.4562, 219.6516, 141.1733, 88.06624, 121.7883, 213.2151, 127.2317, 222.5738, 91.52171, 235.6715, 152.8861, 231.5789, 242.7513, 154.8013, 240.6849, 150.3919, 292.552, 184.287, 268.3769, 244.3124, 111.187, 286, 134.6266, 206.8239, 259.6046, 118.2954, 123.0683, 178.6882, 234.5999, 153.2492, 135.2311, 222.0467, 202.5439, 117.3281, 148.1392, 184.1072, 232.0989, 127.4493, 171.8989, 164.631, 124.6762, 211.2625, 113.4465, 228.3592, 125.0106, 202.9867, 109.8845, 221.8638, 111.2664, 197.7465, 122.7185, 225.7025, 108.4145, 180.5013, 109.4771, 202.3107, 126.0754, 137.1571, 129.264, 175.1658,
 118.4194, 215.446, 139.7243, 85.59152, 121.4485, 217.2222, 127.5999, 221.6917, 90.46455, 235.3792, 152.8861, 231.5789, 248.8945, 152.82, 239.252, 149.9787, 292.8494, 187.8913, 268.8349, 244.6957, 350, 286, 134.6266, 206.8239, 253.8646, 122.9494, 125.0123, 177.9456, 234.5999, 153.2492, 139.9419, 226.2998, 199.9309, 119.4655, 148.1392, 184.1072, 232.0989, 127.4493, 151.5648, 184.0787, 124.6762, 211.2625, 113.8809, 228.7696, 125.0106, 202.9867, 112.6814, 219.1258, 113.4045, 193.7038, 122.2096, 226.2035, 111.5019, 181.2049, 108.8326, 201.7595, 128.1743, 141.4055, 131.2049, 176.9757,
 119.6085, 206.479, 140.9017, 84.38095, 132.8052, 212.4589, 167.5114, 201.3563, 92.90748, 235.5839, 156.0766, 231.4049, 254.1429, 152.7572, 240.6849, 150.3919, 292.149, 193.0774, 268.8349, 244.6957, 221.7995, 286, 134.7467, 201.0082, 254.0322, 127.3801, 126.764, 182.2723, 234.3804, 148.8602, 141.0918, 231.1394, 197.0033, 119.0846, 148.1824, 180.2988, 226.9375, 127.7276, 152.4212, 186.1552, 121.7366, 211.1156, 111.8766, 228.1726, 126.4121, 202.8285, 116.5603, 213.9741, 121.9878, 185.0669, 122.2096, 226.2035, 116.2586, 184.1673, 127.621, 202.2172, 130.7789, 142.6141, 131.2049, 176.9757,
 119.6085, 206.479, 146.4296, 83.9736, 184.8149, 181.7819, 212.2701, 164.6069, 98.17879, 236.9946, 156.0766, 231.4049, 284.0627, 162.7256, 243.1561, 150.7187, 291.9389, 198.853, 268.8831, 245.6417, .5, 286, 134.6266, 206.8239, 256.547, 127.0493, 126.764, 182.2723, 235.3163, 148.071, 135.8859, 205.5367, 191.0042, 119.7874, 148.1824, 180.2988, 226.2643, 126.7862, 151.2666, 181.8212, 123.977, 208.3773, 111.8766, 228.1726, 128.8986, 199.709, 117.6972, 187.572, 129.7414, 179.4621, 122.2096, 226.2035, 113.4, 186.6188, 96.76707, 200.5618, 131.8751, 136.1587, 132.5482, 176.9603,
 118.9747, 214.8468, 152.4575, 129.2902, 227.7289, 156.6717, 217.9094, 151.3939, 106.287, 233.7122, 155.6999, 232.3234, 311.1278, 172.7674, 245.1656, 149.5023, 291.6417, 195.2486, 268.6322, 247.886, 129.7398, 228.1203, 131.7488, 205.3099, 253.7911, 131.583, 127.9586, 177.7599, 238.7695, 148.6406, 135.4332, 185.4885, 177.1306, 122.5048, 148.1824, 180.2988, 233.2953, 131.9733, 151.2666, 181.8212, 126.4664, 208.1284, 111.6, 225.3378, 131.0686, 193.7866, 115.1447, 169.6176, 131.3022, 174.2706, 122.7185, 225.7025, 117.028, 186.5627, 96.76707, 200.5618, 131.4279, 141.7857, 132.5482, 176.9603,
 129.9019, 190.8973, 180.5563, 132.4998, 228.3883, 157.5057, 217.4139, 152.097, 109.9063, 225.1693, 156.6208, 228.3628, 313.1649, 172.1795, 242.574, 150.0432, 293.1465, 191.4956, 268.6322, 247.886, 124.7957, 191.58, 131.7488, 205.3099, 251.9874, 133.7988, 127.3019, 177.2718, 237.3065, 148.7139, 138.4338, 185.3345, 163.5914, 123.3231, 148.7755, 179.7645, 227.8652, 144.9325, 151.2666, 181.8212, 124.6212, 210.4135, 111.3235, 222.503, 134.792, 183.9692, 117.8836, 172.9499, 130.1512, 177.0197, 124.2093, 230.8308, 116.9719, 182.9347, 96.76707, 200.5618, 130.7789, 142.6141, 152.7598, 182.1029,
 138.9261, 163.2394, 200.3076, 49.96307, 228.423, 158.8281, 216.8621, 151.4433, 107.0992, 217.9908, 156.729, 222.6626, 311.1278, 172.7674, 243.1561, 150.7187, 290.2171, 196.0373, 234.9382, 253.8845, 126.6074, 190.754, 133.7301, 206.3098, 246.44, 131.8905, 135.74, 170.7885, 237.3065, 148.7139, 139.3761, 185.8861, 162.6667, 124.7827, 148.7755, 179.7645, 227.2011, 144.0753, 147.8811, 182.1499, 125.019, 209.9567, 111.6, 225.3378, 135.5947, 173.3297, 118.0557, 169.3629, 127.2261, 177.2646, 124.729, 230.35, 124.0035, 168.3105, 80.42826, 198.8315, 129.3454, 137.5173, 171.7202, 195.321,
 141.6012, 162.3684, 192.7607, 4.438507, 228.423, 158.8281, 227.7605, 151.0209, 109.6078, 213.6582, 156.2995, 219.0799, 308.9408, 172.8832, 247.9509, 148.7457, 279.7531, 200.5061, 202.7758, 256.1818, 128.697, 192.9126, 136.5958, 205.9693, 245.4538, 132.7415, 144.615, 160.4412, 243.0854, 146.9582, 142.1352, 181.2516, 163.1278, 124.0554, 146.229, 172.5244, 231.3062, 144.747, 143.419, 181.8823, 127.526, 209.7042, 113.6088, 225.9572, 136.3757, 172.4419, 121.5369, 168.0927, 118.7643, 175.8707, 147.475, 206.9368, 132.821, 151.8443, 80.83508, 198.1693, 128.8999, 138.2165, 173.156, 203.3656,
 141.2525, 157.058, 194.5229, 5.307343, 228.8031, 155.4902, 238.1871, 150.614, 109.6078, 213.6582, 155.1195, 213.8571, 302.0989, 173.8796, 246.6724, 148.6457, 231.3406, 204.4785, 202.7758, 256.1818, 123.4728, 194.1776, 139.0184, 205.4601, 246.4618, 138.1212, 147.2827, 155.8362, 245.6457, 139.4968, 141.7819, 179.7463, 163.1278, 124.0554, 146.229, 172.5244, 230.9351, 137.8649, 148.5217, 181.3844, 130.1592, 210.7052, 113.3366, 223.1449, 135.0026, 175.3611, 122.1158, 167.0815, 124.9716, 175.4628, 172.902, 183.7298, 132.7089, 144.5883, 80.18614, 199.5874, 136.1006, 148.8821, 172.4606, 202.9027,
